target,n_missing,pct_missing,n_zero,pct_zero,n_nonzero,pct_nonzero,n_samples_present,mean,median,variance,metabolite_key,assay,name,inchikey,kegg,chebi,Confidence Score,Entropy Similarity,Spectra with Annotation (n),flag_present_lt_10_samples,flag_present_lt_20_samples,flag_zero_gt_95pct
C18_positive|IK:BBZCPUCZKLTAJQ-UHFFFAOYSA-N,0,0.0,50,47.61904761904762,55,52.38095238095238,55,128343.98743272864,35646.99915661104,72204875347.82794,C18_positive|IK:BBZCPUCZKLTAJQ-UHFFFAOYSA-N,C18_positive,3-Methyl-2-indolinone,BBZCPUCZKLTAJQ-UHFFFAOYSA-N,C02366,17397.0,0.9963723270215632,0.37753,1.0,False,False,False
C18_positive|IK:BJHIKXHVCXFQLS-PQLUHFTBSA-N,0,0.0,74,70.47619047619048,31,29.523809523809526,31,2564168.40316351,0.0,33402682447522.06,C18_positive|IK:BJHIKXHVCXFQLS-PQLUHFTBSA-N,C18_positive,Tagatose,BJHIKXHVCXFQLS-PQLUHFTBSA-N,C00795,47693.0,0.994534193665732,0.5453014,2.0,False,False,False
C18_positive|IK:BJQHLKABXJIVAM-UHFFFAOYSA-N,0,0.0,52,49.523809523809526,53,50.476190476190474,53,33220.57102166869,26676.5945618758,2094620578.0516586,C18_positive|IK:BJQHLKABXJIVAM-UHFFFAOYSA-N,C18_positive,Bis(2-ethylhexyl) phthalate,BJQHLKABXJIVAM-UHFFFAOYSA-N,C03690,17747.0,0.9908331753064854,0.38849583,1.0,False,False,False
C18_positive|IK:BJRNKVDFDLYUGJ-UHFFFAOYSA-N,0,0.0,56,53.333333333333336,49,46.666666666666664,49,388462.00686751987,0.0,417811631270.1227,C18_positive|IK:BJRNKVDFDLYUGJ-UHFFFAOYSA-N,C18_positive,"2-(Hydroxymethyl)-6-(4-hydroxyphenoxy)oxane-3,4,5-triol",BJRNKVDFDLYUGJ-UHFFFAOYSA-N,,,0.994232025451986,0.3807153,1.0,False,False,False
C18_positive|IK:BLUAFEHZUWYNDE-UHFFFAOYSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,19970.205645667553,0.0,6475841632.721388,C18_positive|IK:BLUAFEHZUWYNDE-UHFFFAOYSA-N,C18_positive,"3,6,9-trimethyloctahydro-3,12-epoxy[1,2]dioxepino[4,3-i]isochromen-10(3H)-one",BLUAFEHZUWYNDE-UHFFFAOYSA-N,,,0.9905023118389876,0.5122521,1.0,True,True,False
C18_positive|IK:BSSIFJHEGYUPRJ-HNCKFYPBSA-N,0,0.0,58,55.23809523809524,47,44.76190476190476,47,55971.17022894707,0.0,8483927490.5272875,C18_positive|IK:BSSIFJHEGYUPRJ-HNCKFYPBSA-N,C18_positive,Phenethyl sophoroside,BSSIFJHEGYUPRJ-HNCKFYPBSA-N,,,0.994268169710446,0.31543332,1.0,False,False,False
C18_positive|IK:BTCSSZJGUNDROE-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,19138.08529112071,0.0,10872880843.654825,C18_positive|IK:BTCSSZJGUNDROE-UHFFFAOYSA-N,C18_positive,4-Aminobutanoate,BTCSSZJGUNDROE-UHFFFAOYSA-N,C00334,16865.0,0.6480743606847899,0.714432,3.0,True,True,False
C18_positive|IK:BZNIIOGSANMIET-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,69932.75465581981,0.0,72508038408.50403,C18_positive|IK:BZNIIOGSANMIET-UHFFFAOYSA-N,C18_positive,"19,28-Epoxyoleanan-3-ol",BZNIIOGSANMIET-UHFFFAOYSA-N,,,0.9890807618242932,0.81257427,3.0,False,True,False
C18_positive|IK:CBJNLOVRAFQEQH-VUIINJGZSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,8805.216716110523,0.0,1498733739.4021986,C18_positive|IK:CBJNLOVRAFQEQH-VUIINJGZSA-N,C18_positive,Pagoside,CBJNLOVRAFQEQH-VUIINJGZSA-N,,,0.8359848746993745,0.31455502,1.0,True,True,False
C18_positive|IK:CCRCUPLGCSFEDV-BQYQJAHWSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,52913.00473436628,0.0,15414754357.762566,C18_positive|IK:CCRCUPLGCSFEDV-BQYQJAHWSA-N,C18_positive,Methyl Cinnamate,CCRCUPLGCSFEDV-BQYQJAHWSA-N,C06358,194138.0,0.996152844637728,0.66685915,1.0,False,False,False
C18_positive|IK:CDAWCLOXVUBKRW-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,14499.594325919845,0.0,5532801109.234443,C18_positive|IK:CDAWCLOXVUBKRW-UHFFFAOYSA-N,C18_positive,2-Aminophenol,CDAWCLOXVUBKRW-UHFFFAOYSA-N,C01987,18112.0,0.9575982505801796,0.53083557,1.0,True,True,True
C18_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N,0,0.0,47,44.76190476190476,58,55.23809523809524,58,1713560.4356965316,763687.495936837,5008823487127.029,C18_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N,C18_positive,"4-(2-(3,5-Dihydroxyphenyl)Ethenyl)Benzene-1,2-Diol",CDRPUGZCRXZLFL-UHFFFAOYSA-N,,,0.8520364263902276,0.30212128,1.0,False,False,False
C18_positive|IK:CDVMOSRXPDTXBF-LKVSRFHLSA-N,0,0.0,85,80.95238095238095,20,19.047619047619047,20,158042.17424459962,0.0,761130263677.8309,C18_positive|IK:CDVMOSRXPDTXBF-LKVSRFHLSA-N,C18_positive,"(4S,4AR)-4-(Hydroxymethyl)-3,4A,8,8-tetramethyl-5,6,7,8A-tetrahydro-4H-naphthalen-1-one",CDVMOSRXPDTXBF-LKVSRFHLSA-N,,,0.9960342138115312,0.50868416,4.0,False,False,False
C18_positive|IK:CGZNTHDUAFIKOH-BMVMOQKNSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,304682.022962956,0.0,1182251693073.0796,C18_positive|IK:CGZNTHDUAFIKOH-BMVMOQKNSA-N,C18_positive,"NCGC00384762-01_C19H28O10_beta-D-Glucopyranoside, 2-phenylethyl 2-O-beta-D-xylopyranosyl-",CGZNTHDUAFIKOH-BMVMOQKNSA-N,,,0.9987682581270648,0.58169186,1.0,False,True,False
C18_positive|IK:CIGQQQTZOIDQQR-SGWMQEFOSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,3111.208489471971,0.0,383772518.5066258,C18_positive|IK:CIGQQQTZOIDQQR-SGWMQEFOSA-N,C18_positive,"(8R,13S)-13-Methyl-17-norkaur-15-en-18-ol",CIGQQQTZOIDQQR-SGWMQEFOSA-N,,,,0.59860367,1.0,True,True,True
C18_positive|IK:CJBDUOMQLFKVQC-UHFFFAOYSA-N,0,0.0,71,67.61904761904762,34,32.38095238095238,34,84398.7172420821,0.0,32988883423.565876,C18_positive|IK:CJBDUOMQLFKVQC-UHFFFAOYSA-N,C18_positive,2-Hydroxybenzenepropanoic acid,CJBDUOMQLFKVQC-UHFFFAOYSA-N,C01198,16104.0,0.9972849435462924,0.40525892,2.0,False,False,False
C18_positive|IK:COBPKKZHLDDMTB-UHFFFAOYSA-N,0,0.0,85,80.95238095238095,20,19.047619047619047,20,18846.86771040812,0.0,3216849607.464821,C18_positive|IK:COBPKKZHLDDMTB-UHFFFAOYSA-N,C18_positive,Triethylene glycol monobutyl ether,COBPKKZHLDDMTB-UHFFFAOYSA-N,,,0.999171574263254,0.56499213,1.0,False,False,False
C18_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,7099.291044596596,0.0,1279074184.9222445,C18_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,C18_positive,Phenylalanine,COLNVLDHVKWLRT-QMMMGPOBSA-N,C00079,17295.0,0.9967524390158856,0.9483839,4.0,True,True,True
C18_positive|IK:COLNVLDHVKWLRT-UHFFFAOYSA-N,0,0.0,92,87.61904761904762,13,12.380952380952381,13,67736.43351373349,0.0,98247388095.4448,C18_positive|IK:COLNVLDHVKWLRT-UHFFFAOYSA-N,C18_positive,"L-Phenylalanine, 23",COLNVLDHVKWLRT-UHFFFAOYSA-N,,,0.9972106542142324,0.8343164,4.0,False,True,False
C18_positive|IK:CRDAMVZIKSXKFV-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,13048.155405074654,0.0,2725050586.8762465,C18_positive|IK:CRDAMVZIKSXKFV-UHFFFAOYSA-N,C18_positive,Farnesol,CRDAMVZIKSXKFV-UHFFFAOYSA-N,,,,0.8984067,3.0,False,True,False
C18_positive|IK:CRULJZWXPCYLAC-UHFFFAOYSA-N,0,0.0,43,40.95238095238095,62,59.04761904761905,62,112463.51209373471,57676.88881456107,34637010549.51009,C18_positive|IK:CRULJZWXPCYLAC-UHFFFAOYSA-N,C18_positive,Panglimycin C,CRULJZWXPCYLAC-UHFFFAOYSA-N,,,0.9870468901883572,0.30805793,1.0,False,False,False
C18_positive|IK:CSGSKMJWQQEEQK-NHCPJIJJSA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,44650.00828384386,0.0,29701433783.190334,C18_positive|IK:CSGSKMJWQQEEQK-NHCPJIJJSA-N,C18_positive,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-(2-hydroxycyclohexyl)oxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",CSGSKMJWQQEEQK-NHCPJIJJSA-N,,,0.6254209146134622,0.6081228,1.0,False,True,False
C18_positive|IK:CTMNHOOSFSITGN-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,2579.0899477031967,0.0,158040941.31490615,C18_positive|IK:CTMNHOOSFSITGN-UHFFFAOYSA-N,C18_positive,"3-(2-Methylpropyl)-3a,4,5,6-tetrahydro-2-benzofuran-1(3h)-one",CTMNHOOSFSITGN-UHFFFAOYSA-N,,,0.9995479951484542,0.48173857,1.0,True,True,True
C18_positive|IK:CVUANYCQTOGILD-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,6101.3116655257445,0.0,806810734.5920302,C18_positive|IK:CVUANYCQTOGILD-UHFFFAOYSA-N,C18_positive,Isohelenin,CVUANYCQTOGILD-UHFFFAOYSA-N,,,0.9978394609169468,0.5749668,1.0,True,True,False
C18_positive|IK:CWOFGGNDZOPNFG-UHFFFAOYSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,44012.3865849028,0.0,15918220398.544044,C18_positive|IK:CWOFGGNDZOPNFG-UHFFFAOYSA-N,C18_positive,9-Epiblumenol B,CWOFGGNDZOPNFG-UHFFFAOYSA-N,,,0.9989587767543662,0.4312591,2.0,False,True,False
C18_positive|IK:CZDNLUMNELLDDD-QZFWYPLZSA-N,0,0.0,7,6.666666666666667,98,93.33333333333333,98,35019023.581323706,14828590.733833363,1925033090590622.5,C18_positive|IK:CZDNLUMNELLDDD-QZFWYPLZSA-N,C18_positive,Salicortin,CZDNLUMNELLDDD-QZFWYPLZSA-N,,,0.9789115395765406,0.7030144,1.0,False,False,False
C18_positive|IK:CZMRCDWAGMRECN-UGDNZRGBSA-N,0,0.0,0,0.0,105,100.0,105,9675852.39282929,7296854.965834354,59055420947097.836,C18_positive|IK:CZMRCDWAGMRECN-UGDNZRGBSA-N,C18_positive,Sucrose,CZMRCDWAGMRECN-UGDNZRGBSA-N,C00089,17992.0,0.9962358568425224,0.85550976,1.0,False,False,False
C18_positive|IK:CZYPGTRKJFYXLT-SUHXYMONSA-N,0,0.0,101,96.19047619047619,4,3.8095238095238093,4,5797.778473628217,0.0,1110770267.6308527,C18_positive|IK:CZYPGTRKJFYXLT-SUHXYMONSA-N,C18_positive,Blumenol B 9-O-glucoside,CZYPGTRKJFYXLT-SUHXYMONSA-N,,,0.9439402539363716,0.34063193,1.0,True,True,True
C18_positive|IK:DANYIYRPLHHOCZ-UHFFFAOYSA-N,0,0.0,32,30.476190476190474,73,69.52380952380952,73,343885.7477760159,112277.68985048124,1536904356234.1484,C18_positive|IK:DANYIYRPLHHOCZ-UHFFFAOYSA-N,C18_positive,Acacetin,DANYIYRPLHHOCZ-UHFFFAOYSA-N,C01470,15335.0,0.9991528410421612,0.69328344,3.0,False,False,False
C18_positive|IK:DDWYTNONBBOFFA-UHFFFAOYSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,282419.77335071587,0.0,2341715869385.762,C18_positive|IK:DDWYTNONBBOFFA-UHFFFAOYSA-N,C18_positive,16-Oxocafestol,DDWYTNONBBOFFA-UHFFFAOYSA-N,,,0.994620467223611,0.38661972,1.0,False,True,False
C18_positive|IK:DFPAKSUCGFBDDF-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,31995.926603468597,0.0,26136315604.62339,C18_positive|IK:DFPAKSUCGFBDDF-UHFFFAOYSA-N,C18_positive,Niacinamide,DFPAKSUCGFBDDF-UHFFFAOYSA-N,C00153,17154.0,0.976145472447165,0.75872874,1.0,True,True,False
C18_positive|IK:DIVLBIVDYADZPL-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,12029.824851397394,0.0,5909999270.314493,C18_positive|IK:DIVLBIVDYADZPL-UHFFFAOYSA-N,C18_positive,Carboxyibuprofen,DIVLBIVDYADZPL-UHFFFAOYSA-N,,133199.0,0.9952605497826552,0.41159403,1.0,True,True,True
C18_positive|IK:DJOJDHGQRNZXQQ-AWEZNQCLSA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,158613.14846704822,0.0,283943560644.5154,C18_positive|IK:DJOJDHGQRNZXQQ-AWEZNQCLSA-N,C18_positive,Sakuranetin,DJOJDHGQRNZXQQ-AWEZNQCLSA-N,,,0.9993613247189068,0.6837524,1.0,False,False,False
C18_positive|IK:DKYFESWWIPJYTA-DVQDXYAYSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,35774.92677569357,0.0,35211287410.63127,C18_positive|IK:DKYFESWWIPJYTA-DVQDXYAYSA-N,C18_positive,"(2S)-8-[(E)-3-hydroxy-3-methylbut-1-enyl]-5,7-dimethoxy-2-phenyl-2,3-dihydrochromen-4-one",DKYFESWWIPJYTA-DVQDXYAYSA-N,,,0.8262319650970393,0.31977642,2.0,True,True,False
C18_positive|IK:DKZBBWMURDFHNE-NSCUHMNNSA-N,0,0.0,66,62.857142857142854,39,37.142857142857146,39,187772.75853314216,0.0,156237950312.0657,C18_positive|IK:DKZBBWMURDFHNE-NSCUHMNNSA-N,C18_positive,4-Hydroxy-3-methoxycinnamaldehyde,DKZBBWMURDFHNE-NSCUHMNNSA-N,C02666,16547.0,0.9995096303198334,0.72983533,1.0,False,False,False
C18_positive|IK:DLIKSSGEMUFQOK-UHFFFAOYSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,31004.828406908444,0.0,16679953577.348701,C18_positive|IK:DLIKSSGEMUFQOK-UHFFFAOYSA-N,C18_positive,Naringenin 7-0-glucoside,DLIKSSGEMUFQOK-UHFFFAOYSA-N,,,0.8340519438627261,0.67880297,1.0,True,True,False
C18_positive|IK:DOMWKUIIPQCAJU-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,10749.296078329073,0.0,2575777447.8859997,C18_positive|IK:DOMWKUIIPQCAJU-UHFFFAOYSA-N,C18_positive,"3,20-Dioxopregn-4-en-17-yl hexanoate",DOMWKUIIPQCAJU-UHFFFAOYSA-N,,,0.8417759834795508,0.337219,1.0,True,True,True
C18_positive|IK:DVLLGHPCJPEUHA-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,76795.81368876057,0.0,43771825717.4161,C18_positive|IK:DVLLGHPCJPEUHA-UHFFFAOYSA-N,C18_positive,"3,3'-Methylenebis(4-hydroxy-6-methyl-2H-pyran-2-one)",DVLLGHPCJPEUHA-UHFFFAOYSA-N,,,0.9981777932695756,0.35423794,1.0,False,False,False
C18_positive|IK:DXGLGDHPHMLXJC-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,12269.606930308633,0.0,3730374102.991806,C18_positive|IK:DXGLGDHPHMLXJC-UHFFFAOYSA-N,C18_positive,Oxybenzone,DXGLGDHPHMLXJC-UHFFFAOYSA-N,C14285,34283.0,0.988748154273214,0.6716763,1.0,True,True,True
C18_positive|IK:DXNCZXXFRKPEPY-UHFFFAOYSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,36009.90561157191,0.0,5316280979.905519,C18_positive|IK:DXNCZXXFRKPEPY-UHFFFAOYSA-N,C18_positive,Tridecanedioic acid,DXNCZXXFRKPEPY-UHFFFAOYSA-N,,73718.0,0.996337184055788,0.4241247,1.0,False,False,False
C18_positive|IK:DZRVGBRAMLSZDQ-HSMQXHTESA-N,0,0.0,83,79.04761904761905,22,20.952380952380953,22,82797.75320697148,0.0,50816918467.72607,C18_positive|IK:DZRVGBRAMLSZDQ-HSMQXHTESA-N,C18_positive,Primeverin,DZRVGBRAMLSZDQ-HSMQXHTESA-N,,,0.8331937375810741,0.30891785,1.0,False,False,False
C18_positive|IK:FATBGEAMYMYZAF-KTKRTIGZSA-N,0,0.0,0,0.0,105,100.0,105,2095153.9032562678,1252901.1279314402,6493814209921.686,C18_positive|IK:FATBGEAMYMYZAF-KTKRTIGZSA-N,C18_positive,Oleamide,FATBGEAMYMYZAF-KTKRTIGZSA-N,,116314.0,0.988865897756423,0.7376113,3.0,False,False,False
C18_positive|IK:FBUBVLUPUDBFME-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,171246.6927180707,0.0,335679413145.7054,C18_positive|IK:FBUBVLUPUDBFME-UHFFFAOYSA-N,C18_positive,Xanthoxylin,FBUBVLUPUDBFME-UHFFFAOYSA-N,C10726,10070.0,0.9971839599216666,0.48228562,1.0,False,False,False
C18_positive|IK:FBUKMFOXMZRGRB-YFHOEESVSA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,113293.26418142718,0.0,64938045412.08348,C18_positive|IK:FBUKMFOXMZRGRB-YFHOEESVSA-N,C18_positive,Coronaric acid,FBUKMFOXMZRGRB-YFHOEESVSA-N,C14825,34494.0,0.9938048908783964,0.7055437,2.0,False,False,False
C18_positive|IK:FBWPWWWZWKPJFL-UHFFFAOYSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,135717.84398800822,0.0,266700933645.11526,C18_positive|IK:FBWPWWWZWKPJFL-UHFFFAOYSA-N,C18_positive,Methoxyhydroxyphenylglycol,FBWPWWWZWKPJFL-UHFFFAOYSA-N,C05594,1576.0,0.8414537150173514,0.3609519,1.0,True,True,False
C18_positive|IK:FDGQSTZJBFJUBT-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,46060.93566583922,0.0,49725999039.17067,C18_positive|IK:FDGQSTZJBFJUBT-UHFFFAOYSA-N,C18_positive,CID 790,FDGQSTZJBFJUBT-UHFFFAOYSA-N,C00262,17368.0,0.9637049855583822,0.6700101,3.0,True,True,False
C18_positive|IK:FDVOVSCQDWKKHH-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,6669.893932653028,0.0,1239477753.8830183,C18_positive|IK:FDVOVSCQDWKKHH-UHFFFAOYSA-N,C18_positive,"1,7,8-trihydroxy-3-methyl-2,3,4,7-tetrahydro-1H-benzo[a]anthracen-12-one",FDVOVSCQDWKKHH-UHFFFAOYSA-N,,,0.9946489515441518,0.40357396,2.0,True,True,True
C18_positive|IK:FFDULTAFAQRACT-XKBSQSBASA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,17304.55604698458,0.0,7147961930.683609,C18_positive|IK:FFDULTAFAQRACT-XKBSQSBASA-N,C18_positive,Liriodendrin,FFDULTAFAQRACT-XKBSQSBASA-N,,,0.9957455830888045,0.76156914,1.0,True,True,False
C18_positive|IK:FIQMHBFVRAXMOP-UHFFFAOYSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,16702.083045887517,0.0,1461872737.061469,C18_positive|IK:FIQMHBFVRAXMOP-UHFFFAOYSA-N,C18_positive,Triphenylphosphine Oxide,FIQMHBFVRAXMOP-UHFFFAOYSA-N,,,0.9986296232465292,0.6246064,1.0,False,False,False
C18_positive|IK:FLROYCKIIJCTDY-BFMVXSJESA-N,0,0.0,79,75.23809523809524,26,24.761904761904763,26,1602414.974512479,0.0,14414618300020.674,C18_positive|IK:FLROYCKIIJCTDY-BFMVXSJESA-N,C18_positive,Nigracin,FLROYCKIIJCTDY-BFMVXSJESA-N,,,0.9931590852880824,0.4395151,2.0,False,False,False
C18_positive|IK:FMWJHXDPCQWVEJ-JVLSTEMRSA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,96046.36043346109,0.0,243744844104.40347,C18_positive|IK:FMWJHXDPCQWVEJ-JVLSTEMRSA-N,C18_positive,9.11(13)-Eremophiladien-12-oic acid,FMWJHXDPCQWVEJ-JVLSTEMRSA-N,,,0.9962036687818988,0.61440253,2.0,False,True,False
C18_positive|IK:FQTLCLSUCSAZDY-UHFFFAOYSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,76408.83280835109,0.0,220974325428.99817,C18_positive|IK:FQTLCLSUCSAZDY-UHFFFAOYSA-N,C18_positive,Nerolidol,FQTLCLSUCSAZDY-UHFFFAOYSA-N,,,,0.9414442,2.0,False,True,False
C18_positive|IK:FQWZGEBZILOCET-QEQKPWIDSA-N,0,0.0,50,47.61904761904762,55,52.38095238095238,55,153094.86545898978,35170.076202214696,72846542140.23785,C18_positive|IK:FQWZGEBZILOCET-QEQKPWIDSA-N,C18_positive,cis-2-Hydroxy 4-methoxycinnamic acid 2-glucoside,FQWZGEBZILOCET-QEQKPWIDSA-N,,,0.9672307980453244,0.4761492,1.0,False,False,False
C18_positive|IK:FQZORWOCAANBNC-UHFFFAOYSA-N,0,0.0,36,34.285714285714285,69,65.71428571428571,69,197499.05763463405,108393.31330553442,85172910881.08806,C18_positive|IK:FQZORWOCAANBNC-UHFFFAOYSA-N,C18_positive,"1-(4-Hydroxy-2,6-dimethoxyphenyl)-3-(4-methoxyphenyl)prop-2-en-1-one",FQZORWOCAANBNC-UHFFFAOYSA-N,,,0.9897903844931436,0.30959573,1.0,False,False,False
C18_positive|IK:FSLDBYNJYAUPDI-FIWXFAFXSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,6053.862507505928,0.0,352403889.5821648,C18_positive|IK:FSLDBYNJYAUPDI-FIWXFAFXSA-N,C18_positive,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1S,4aR,6aS,6bR,10R,11R,12aR)-1,10,11-trihydroxy-9,9-bis(hydroxymethyl)-2,2,6a,6b,12a-pentamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",FSLDBYNJYAUPDI-FIWXFAFXSA-N,,,0.9792622815783693,0.30057055,1.0,False,True,False
C18_positive|IK:FTVWIRXFELQLPI-UHFFFAOYSA-N,0,0.0,52,49.523809523809526,53,50.476190476190474,53,112061.29432226044,22144.675884385822,46531185952.93858,C18_positive|IK:FTVWIRXFELQLPI-UHFFFAOYSA-N,C18_positive,"5,7-Dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",FTVWIRXFELQLPI-UHFFFAOYSA-N,,,0.9986959850321038,0.8482939,1.0,False,False,False
C18_positive|IK:FUVVLIGUEPFKDK-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,5700.291511324048,0.0,821993781.1851591,C18_positive|IK:FUVVLIGUEPFKDK-UHFFFAOYSA-N,C18_positive,Ncgc00381166-01_C15H26O3_,FUVVLIGUEPFKDK-UHFFFAOYSA-N,,,0.9874922486984308,0.43057832,1.0,True,True,True
C18_positive|IK:FVWJYYTZTCVBKE-UHFFFAOYSA-N,0,0.0,79,75.23809523809524,26,24.761904761904763,26,268720.1423128384,0.0,1402091839635.758,C18_positive|IK:FVWJYYTZTCVBKE-UHFFFAOYSA-N,C18_positive,"Lup-20(29)-ene-3beta,28-diol",FVWJYYTZTCVBKE-UHFFFAOYSA-N,,,0.9929659279551332,0.84976333,6.0,False,False,False
C18_positive|IK:FYGDTMLNYKFZSV-DZOUCCHMSA-N,0,0.0,90,85.71428571428571,15,14.285714285714286,15,27345.700084856628,0.0,4953848030.360951,C18_positive|IK:FYGDTMLNYKFZSV-DZOUCCHMSA-N,C18_positive,"(2R,3R,4S,5S,6R)-2-{[(2R,3S,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-{[(2R,3S,4R,5R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy}oxan-3-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",FYGDTMLNYKFZSV-DZOUCCHMSA-N,C01835,140999.0,0.9850779165038472,0.7794203,1.0,False,True,False
C18_positive|IK:GAMYVSCDDLXAQW-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,39406.20524926011,0.0,38776276559.90898,C18_positive|IK:GAMYVSCDDLXAQW-UHFFFAOYSA-N,C18_positive,Chrysoeriol-7-O-beta-D-glucoside,GAMYVSCDDLXAQW-UHFFFAOYSA-N,,,0.9946130876461584,0.6926899,1.0,True,True,False
C18_positive|IK:GEWDNTWNSAZUDX-UHFFFAOYSA-N,0,0.0,88,83.80952380952381,17,16.19047619047619,17,38938.98756429441,0.0,18467159128.373924,C18_positive|IK:GEWDNTWNSAZUDX-UHFFFAOYSA-N,C18_positive,"Cyclopentaneacetic acid, 3-oxo-2-(2-pentenyl)-, methyl ester",GEWDNTWNSAZUDX-UHFFFAOYSA-N,,,0.998024800690704,0.3436144,1.0,False,True,False
C18_positive|IK:GEWDNTWNSAZUDX-WQMVXFAESA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,8033.111244809965,0.0,1368251430.7875915,C18_positive|IK:GEWDNTWNSAZUDX-WQMVXFAESA-N,C18_positive,Methyl Jasmonate,GEWDNTWNSAZUDX-WQMVXFAESA-N,C11512,15929.0,0.9930501711502966,0.4141505,1.0,True,True,False
C18_positive|IK:GFFGJBXGBJISGV-UHFFFAOYSA-N,0,0.0,61,58.095238095238095,44,41.904761904761905,44,656659.4507864651,0.0,2281425603774.2407,C18_positive|IK:GFFGJBXGBJISGV-UHFFFAOYSA-N,C18_positive,Adenine,GFFGJBXGBJISGV-UHFFFAOYSA-N,C00147,16708.0,,0.9446248,4.0,False,False,False
C18_positive|IK:GGNVSANPVOEGII-GXDHUFHOSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,12468.683832585913,0.0,5325464466.756236,C18_positive|IK:GGNVSANPVOEGII-GXDHUFHOSA-N,C18_positive,"(E)-3-(4-methoxyphenyl)-1-[2,4,6-trimethoxy-3-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one",GGNVSANPVOEGII-GXDHUFHOSA-N,,,0.8347982761877356,0.33424726,1.0,True,True,True
C18_positive|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N,0,0.0,74,70.47619047619048,31,29.523809523809526,31,151888.7603050743,0.0,162871050457.12595,C18_positive|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N,C18_positive,(+-)-Pantothenic acid,GHOKWGTUZJEAQD-UHFFFAOYSA-N,,,0.996230346550154,0.77756053,1.0,False,False,False
