target,n_missing,pct_missing,n_zero,pct_zero,n_nonzero,pct_nonzero,n_samples_present,mean,median,variance,metabolite_key,assay,name,inchikey,kegg,chebi,Confidence Score,Entropy Similarity,Spectra with Annotation (n),flag_present_lt_10_samples,flag_present_lt_20_samples,flag_zero_gt_95pct
HILICZ_negative|IK:KCOOTJRKKIDHTM-UHFFFAOYSA-N,0,0.0,53,50.476190476190474,52,49.523809523809526,52,2520681.7135673887,0.0,55925741645124.26,HILICZ_negative|IK:KCOOTJRKKIDHTM-UHFFFAOYSA-N,HILICZ_negative,Haematommic Acid,KCOOTJRKKIDHTM-UHFFFAOYSA-N,,,0.9168549433294304,0.37171486,1.0,False,False,False
HILICZ_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N,0,0.0,5,4.761904761904762,100,95.23809523809524,100,3299949.414103194,1237637.1828412116,53995375378495.12,HILICZ_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N,HILICZ_negative,Succinic Acid,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C00042,15741.0,0.9526917058785884,0.8984661,5.0,False,False,False
HILICZ_negative|IK:KHQBUXVQVFVJTF-UHFFFAOYSA-N,0,0.0,77,73.33333333333333,28,26.666666666666668,28,90247.45006038499,0.0,57821109698.128105,HILICZ_negative|IK:KHQBUXVQVFVJTF-UHFFFAOYSA-N,HILICZ_negative,"1-(2,4-Dihydroxy-5-methoxyphenyl)-2-phenylethanone",KHQBUXVQVFVJTF-UHFFFAOYSA-N,,,0.949988446734392,0.38313928,1.0,False,False,False
HILICZ_negative|IK:KKEYFWRCBNTPAC-UHFFFAOYSA-N,0,0.0,85,80.95238095238095,20,19.047619047619047,20,124973.05079343548,0.0,108535134515.7854,HILICZ_negative|IK:KKEYFWRCBNTPAC-UHFFFAOYSA-N,HILICZ_negative,CID 4356128,KKEYFWRCBNTPAC-UHFFFAOYSA-N,C06337,15702.0,0.937151372499061,0.6639414,1.0,False,False,False
HILICZ_negative|IK:KMQUGCQVIDIVLT-CKNMYDPISA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,1260133.1500560106,0.0,15608157042394.562,HILICZ_negative|IK:KMQUGCQVIDIVLT-CKNMYDPISA-N,HILICZ_negative,Populoside,KMQUGCQVIDIVLT-CKNMYDPISA-N,,,0.9920762479582632,0.33364934,1.0,False,False,False
HILICZ_negative|IK:KRKNYBCHXYNGOX-UHFFFAOYSA-N,0,0.0,44,41.904761904761905,61,58.095238095238095,61,38603831.177701324,51620785.46984863,1208880780839227.0,HILICZ_negative|IK:KRKNYBCHXYNGOX-UHFFFAOYSA-N,HILICZ_negative,2-(Carboxymethyl)-2-hydroxybutanedioate;hydron,KRKNYBCHXYNGOX-UHFFFAOYSA-N,C00158,30769.0,0.6280064589355153,0.9311406,3.0,False,False,False
HILICZ_negative|IK:LOIYMIARKYCTBW-UHFFFAOYSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,223861.01133108977,0.0,639524040013.5145,HILICZ_negative|IK:LOIYMIARKYCTBW-UHFFFAOYSA-N,HILICZ_negative,(E)-3-(1H-Imidazol-5-yl)-2-propenoic acid,LOIYMIARKYCTBW-UHFFFAOYSA-N,,,0.9635868111849945,0.635866,2.0,False,False,False
HILICZ_negative|IK:LRFVTYWOQMYALW-UHFFFAOYSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,122009.15528446734,0.0,116478972771.71063,HILICZ_negative|IK:LRFVTYWOQMYALW-UHFFFAOYSA-N,HILICZ_negative,Xanthine,LRFVTYWOQMYALW-UHFFFAOYSA-N,C00385,17712.0,0.9718077294449023,0.6747328,1.0,False,False,False
HILICZ_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,0,0.0,58,55.23809523809524,47,44.76190476190476,47,478747.1015028117,0.0,413313620605.4055,HILICZ_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,HILICZ_negative,"2-(4-Hydroxy-3-methoxy-phenyl)-6,8-dimethyl-chromen-4-one",LWYJCVVIVLBLID-UHFFFAOYSA-N,,,0.7480409134239185,0.3318963,1.0,False,False,False
HILICZ_negative|IK:MRIXVKKOHPQOFK-UHFFFAOYSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,468885.4749477032,0.0,907625318282.6304,HILICZ_negative|IK:MRIXVKKOHPQOFK-UHFFFAOYSA-N,HILICZ_negative,4-Methoxysalicylic Acid,MRIXVKKOHPQOFK-UHFFFAOYSA-N,,,0.8775968911733363,0.6309539,4.0,False,False,False
HILICZ_negative|IK:MUPFEKGTMRGPLJ-BQCSWRFHSA-N,0,0.0,85,80.95238095238095,20,19.047619047619047,20,421803.87264797086,0.0,3040240949651.9893,HILICZ_negative|IK:MUPFEKGTMRGPLJ-BQCSWRFHSA-N,HILICZ_negative,"(3R,4S,5R,6R)-2-[[(2R,3S,4S,5R)-6-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",MUPFEKGTMRGPLJ-BQCSWRFHSA-N,,,0.8173115358743936,0.8903786,2.0,False,False,False
HILICZ_negative|IK:MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,0,0.0,12,11.428571428571429,93,88.57142857142857,93,1144196.199810324,695281.834591236,2246580563540.623,HILICZ_negative|IK:MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,HILICZ_negative,Raffinose,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,C00492,16634.0,0.9535138018502348,0.81580436,1.0,False,False,False
HILICZ_negative|IK:MXHRCPNRJAMMIM-UHFFFAOYSA-N,0,0.0,75,71.42857142857143,30,28.571428571428573,30,74810.28618148334,0.0,26877435170.135647,HILICZ_negative|IK:MXHRCPNRJAMMIM-UHFFFAOYSA-N,HILICZ_negative,"Uridine, 2-deoxy-",MXHRCPNRJAMMIM-UHFFFAOYSA-N,,,0.9773837759040844,0.7247432,1.0,False,False,False
HILICZ_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,0,0.0,19,18.095238095238095,86,81.9047619047619,86,2997618.3626389494,1420604.4732677191,19409600564884.94,HILICZ_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,HILICZ_negative,"beta-D-Glucopyranoside, 2-(hydroxymethyl)phenyl",NGFMICBWJRZIBI-UHFFFAOYSA-N,,,0.9942241549849896,0.6188135,1.0,False,False,False
HILICZ_negative|IK:NGSWKAQJJWESNS-ZZXKWVIFSA-N,0,0.0,64,60.95238095238095,41,39.04761904761905,41,234354.88455396678,0.0,264842487221.48962,HILICZ_negative|IK:NGSWKAQJJWESNS-ZZXKWVIFSA-N,HILICZ_negative,p-Coumaric acid,NGSWKAQJJWESNS-ZZXKWVIFSA-N,C00811,32374.0,0.9930818835648354,0.6545317,1.0,False,False,False
HILICZ_negative|IK:ODHCTXKNWHHXJC-UHFFFAOYSA-N,0,0.0,61,58.095238095238095,44,41.904761904761905,44,1305367.404468591,0.0,24685369384908.145,HILICZ_negative|IK:ODHCTXKNWHHXJC-UHFFFAOYSA-N,HILICZ_negative,Pyrrolidone carboxylic acid,ODHCTXKNWHHXJC-UHFFFAOYSA-N,,,0.9847981787848732,0.6475369,4.0,False,False,False
HILICZ_negative|IK:ODLVGCCGMXGMGZ-UHFFFAOYSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,125648.77906909138,0.0,85631727721.54036,HILICZ_negative|IK:ODLVGCCGMXGMGZ-UHFFFAOYSA-N,HILICZ_negative,CID 3065428,ODLVGCCGMXGMGZ-UHFFFAOYSA-N,,,0.984438210376112,0.41278067,1.0,False,False,False
HILICZ_negative|IK:ODNMTIVRLHXQTE-UHFFFAOYSA-N,0,0.0,83,79.04761904761905,22,20.952380952380953,22,110889.99797424691,0.0,66705044510.46059,HILICZ_negative|IK:ODNMTIVRLHXQTE-UHFFFAOYSA-N,HILICZ_negative,"5,7-Dihydroxy-2,6,8-trimethylchromone",ODNMTIVRLHXQTE-UHFFFAOYSA-N,,,0.9489453989925928,0.33784854,1.0,False,False,False
HILICZ_negative|IK:OFOBLEOULBTSOW-UHFFFAOYSA-N,0,0.0,19,18.095238095238095,86,81.9047619047619,86,702870.4997342069,283860.58118327707,1386791246711.395,HILICZ_negative|IK:OFOBLEOULBTSOW-UHFFFAOYSA-N,HILICZ_negative,Malonic acid,OFOBLEOULBTSOW-UHFFFAOYSA-N,C00383,30794.0,,0.6790287,2.0,False,False,False
HILICZ_negative|IK:OKJIRPAQVSHGFK-UHFFFAOYSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,934181.9731588472,0.0,12209127089508.018,HILICZ_negative|IK:OKJIRPAQVSHGFK-UHFFFAOYSA-N,HILICZ_negative,N-Acetylglycine,OKJIRPAQVSHGFK-UHFFFAOYSA-N,,40410.0,0.962336631179045,0.379895,1.0,False,False,False
HILICZ_negative|IK:OKVJCVWFVRATSG-UHFFFAOYSA-N,0,0.0,11,10.476190476190476,94,89.52380952380952,94,4244763.2897860315,1930363.273369357,36780716580491.22,HILICZ_negative|IK:OKVJCVWFVRATSG-UHFFFAOYSA-N,HILICZ_negative,3-Hydroxybenzyl alcohol,OKVJCVWFVRATSG-UHFFFAOYSA-N,C03351,17069.0,0.9687221555038106,0.5737863,2.0,False,False,False
HILICZ_negative|IK:OXQKEKGBFMQTML-KVTDHHQDSA-N,0,0.0,84,80.0,21,20.0,21,692598.4157495798,0.0,7728642080052.795,HILICZ_negative|IK:OXQKEKGBFMQTML-KVTDHHQDSA-N,HILICZ_negative,Volemitol,OXQKEKGBFMQTML-KVTDHHQDSA-N,,,0.9686533109837494,0.48590568,1.0,False,False,False
HILICZ_negative|IK:PAZGBAOHGQRCBP-DDDNOICHSA-N,0,0.0,56,53.333333333333336,49,46.666666666666664,49,138299.5856092783,0.0,32174100995.14461,HILICZ_negative|IK:PAZGBAOHGQRCBP-DDDNOICHSA-N,HILICZ_negative,1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)),PAZGBAOHGQRCBP-DDDNOICHSA-N,,,0.7543361000992521,0.36291745,1.0,False,False,False
HILICZ_negative|IK:PFTAWBLQPZVEMU-UHFFFAOYSA-N,0,0.0,25,23.80952380952381,80,76.19047619047619,80,5369289.232369874,1325068.023713138,90058547614459.4,HILICZ_negative|IK:PFTAWBLQPZVEMU-UHFFFAOYSA-N,HILICZ_negative,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",PFTAWBLQPZVEMU-UHFFFAOYSA-N,,,0.931072266000848,0.7760976,1.0,False,False,False
HILICZ_negative|IK:POJWUDADGALRAB-UHFFFAOYSA-N,0,0.0,38,36.19047619047619,67,63.80952380952381,67,281743.48808958713,139113.30514063197,190223025253.26416,HILICZ_negative|IK:POJWUDADGALRAB-UHFFFAOYSA-N,HILICZ_negative,Allantoin,POJWUDADGALRAB-UHFFFAOYSA-N,,,0.9101607170526632,0.47768492,2.0,False,False,False
HILICZ_negative|IK:PYMYPHUHKUWMLA-VPENINKCSA-N,0,0.0,82,78.0952380952381,23,21.904761904761905,23,69769.5123800851,0.0,23098419375.313187,HILICZ_negative|IK:PYMYPHUHKUWMLA-VPENINKCSA-N,HILICZ_negative,DL-Xylose,PYMYPHUHKUWMLA-VPENINKCSA-N,,,0.9039307778989027,0.65877396,1.0,False,False,False
HILICZ_negative|IK:QIQXTHQIDYTFRH-UHFFFAOYSA-N,0,0.0,34,32.38095238095238,71,67.61904761904762,71,677215.2189479015,381410.5606430769,691250779494.8848,HILICZ_negative|IK:QIQXTHQIDYTFRH-UHFFFAOYSA-N,HILICZ_negative,Hydron;octadecanoate,QIQXTHQIDYTFRH-UHFFFAOYSA-N,C01530,28842.0,0.9632104456911624,0.47343752,1.0,False,False,False
HILICZ_negative|IK:QZZGJDVWLFXDLK-UHFFFAOYSA-N,0,0.0,40,38.095238095238095,65,61.904761904761905,65,233797.72712314993,248148.099911388,53475116714.56383,HILICZ_negative|IK:QZZGJDVWLFXDLK-UHFFFAOYSA-N,HILICZ_negative,Lignoceric Acid,QZZGJDVWLFXDLK-UHFFFAOYSA-N,C08320,28866.0,0.9453034701475904,0.4671964,1.0,False,False,False
HILICZ_negative|IK:RAFHNDRXYHOLSH-UHFFFAOYSA-N,0,0.0,83,79.04761904761905,22,20.952380952380953,22,270488.33567231306,0.0,1086812174633.692,HILICZ_negative|IK:RAFHNDRXYHOLSH-UHFFFAOYSA-N,HILICZ_negative,Miscanthoside,RAFHNDRXYHOLSH-UHFFFAOYSA-N,,,0.9896841550066342,0.47912228,1.0,False,False,False
HILICZ_negative|IK:RHBSLIMVGWKFQW-UHFFFAOYSA-N,0,0.0,20,19.047619047619047,85,80.95238095238095,85,2972968.0241283355,1951774.754384786,14308827134446.951,HILICZ_negative|IK:RHBSLIMVGWKFQW-UHFFFAOYSA-N,HILICZ_negative,"1-(2,4-Dihydroxyphenyl)-2-(4-Ethylphenoxy)Ethanone",RHBSLIMVGWKFQW-UHFFFAOYSA-N,,,0.9928441328279244,0.36367455,1.0,False,False,False
HILICZ_negative|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N,0,0.0,21,20.0,84,80.0,84,2044329.6442180292,1556262.5013736524,4844319267110.522,HILICZ_negative|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N,HILICZ_negative,"1-(2-Hydroxy-4,6-dimethoxyphenyl)-2-(4-methoxyphenyl)ethanone",ROJOJPXRGHLGTC-UHFFFAOYSA-N,,,0.9985718354445,0.45183074,1.0,False,False,False
HILICZ_negative|IK:RYWDJUUPROVLNV-LXFHESFISA-N,0,0.0,48,45.714285714285715,57,54.285714285714285,57,1247132.2703813445,180157.3041722821,5114054069638.645,HILICZ_negative|IK:RYWDJUUPROVLNV-LXFHESFISA-N,HILICZ_negative,"NCGC00385679-01_C24H28O13_Cyclopenta[c]pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-7-[[(4-hydroxy-3-methoxybenzoyl)oxy]methyl]-",RYWDJUUPROVLNV-LXFHESFISA-N,,,0.9513291067479686,0.38852575,1.0,False,False,False
HILICZ_negative|IK:SECPZKHBENQXJG-BQYQJAHWSA-N,0,0.0,84,80.0,21,20.0,21,168820.23530921206,0.0,219694105517.13098,HILICZ_negative|IK:SECPZKHBENQXJG-BQYQJAHWSA-N,HILICZ_negative,Palmitelaidic acid,SECPZKHBENQXJG-BQYQJAHWSA-N,C08362,59265.0,0.783385920670622,0.4894137,1.0,False,False,False
HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N,0,0.0,64,60.95238095238095,41,39.04761904761905,41,5907269.5044834,0.0,427613800215581.1,HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N,HILICZ_negative,3-Dehydroshikimic acid,SLWWJZMPHJJOPH-PHDIDXHHSA-N,C02637,30918.0,0.9834459778773874,0.37554803,1.0,False,False,False
HILICZ_negative|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N,0,0.0,44,41.904761904761905,61,58.095238095238095,61,1850676.8339679993,788119.6779664382,7636029369233.823,HILICZ_negative|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N,HILICZ_negative,hydrangeifolin I,SMUMBCREXHTKFN-VZOUQOBNSA-N,,,0.9797518934373396,0.3196032,1.0,False,False,False
HILICZ_negative|IK:SQVRNKJHWKZAKO-LUWBGTNYSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,90466.81296596254,0.0,58649228836.024704,HILICZ_negative|IK:SQVRNKJHWKZAKO-LUWBGTNYSA-N,HILICZ_negative,N-Acetyl-Neuraminic Acid,SQVRNKJHWKZAKO-LUWBGTNYSA-N,,,0.9815580908660893,0.45274723,1.0,False,False,False
HILICZ_negative|IK:SXZYCXMUPBBULW-SKNVOMKLSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,202513.22919258624,0.0,211771658502.50714,HILICZ_negative|IK:SXZYCXMUPBBULW-SKNVOMKLSA-N,HILICZ_negative,"L-Gulonic acid, gamma-lactone",SXZYCXMUPBBULW-SKNVOMKLSA-N,C01040,17587.0,0.9578243962197576,0.7517691,1.0,False,False,False
HILICZ_negative|IK:UGQMRVRMYYASKQ-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,169789.55993617323,0.0,251901665128.31253,HILICZ_negative|IK:UGQMRVRMYYASKQ-UHFFFAOYSA-N,HILICZ_negative,beta-Inosine,UGQMRVRMYYASKQ-UHFFFAOYSA-N,,,0.9911005256486092,0.7210379,2.0,False,False,False
HILICZ_negative|IK:UKMSUNONTOPOIO-UHFFFAOYSA-N,0,0.0,73,69.52380952380952,32,30.476190476190474,32,71776.09354217238,0.0,18186764046.194687,HILICZ_negative|IK:UKMSUNONTOPOIO-UHFFFAOYSA-N,HILICZ_negative,Behenic Acid,UKMSUNONTOPOIO-UHFFFAOYSA-N,C08281,28941.0,0.9059581002820624,0.52693325,1.0,False,False,False
HILICZ_negative|IK:UQZIYBXSHAGNOE-XNSRJBNMSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,246010.45356867107,0.0,567468284217.5435,HILICZ_negative|IK:UQZIYBXSHAGNOE-XNSRJBNMSA-N,HILICZ_negative,Stachyose,UQZIYBXSHAGNOE-XNSRJBNMSA-N,C01613,17164.0,0.8343389721862422,0.9177878,1.0,False,False,False
HILICZ_negative|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,0,0.0,35,33.333333333333336,70,66.66666666666667,70,461867.7291485433,272839.81856148184,517337033937.6349,HILICZ_negative|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,HILICZ_negative,Guanine,UYTPUPDQBNUYGX-UHFFFAOYSA-N,C00242,16235.0,,0.9434058,2.0,False,False,False
HILICZ_negative|IK:VRYALKFFQXWPIH-UHFFFAOYSA-N,0,0.0,67,63.80952380952381,38,36.19047619047619,38,1257642.0582738891,0.0,6035497879638.682,HILICZ_negative|IK:VRYALKFFQXWPIH-UHFFFAOYSA-N,HILICZ_negative,CID 225612,VRYALKFFQXWPIH-UHFFFAOYSA-N,,,0.993957650641152,0.7608648,2.0,False,False,False
HILICZ_negative|IK:VZCYOOQTPOCHFL-OWOJBTEDSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,451718.86725015735,0.0,5741400251416.74,HILICZ_negative|IK:VZCYOOQTPOCHFL-OWOJBTEDSA-N,HILICZ_negative,(E)-but-2-enedioate;hydron,VZCYOOQTPOCHFL-OWOJBTEDSA-N,C00122,18012.0,0.9165871073680352,0.71336186,1.0,False,False,False
HILICZ_negative|IK:VZCYOOQTPOCHFL-UHFFFAOYSA-N,0,0.0,54,51.42857142857143,51,48.57142857142857,51,199050.5955933637,0.0,183930521621.90967,HILICZ_negative|IK:VZCYOOQTPOCHFL-UHFFFAOYSA-N,HILICZ_negative,2-Butenedioic acid,VZCYOOQTPOCHFL-UHFFFAOYSA-N,,,0.9446299267295432,0.5815917,1.0,False,False,False
HILICZ_negative|IK:WCGUUGGRBIKTOS-GPOJBZKASA-N,0,0.0,26,24.761904761904763,79,75.23809523809524,79,1588213.014764565,622693.3446439169,15402071257165.076,HILICZ_negative|IK:WCGUUGGRBIKTOS-GPOJBZKASA-N,HILICZ_negative,Ursolic Acid,WCGUUGGRBIKTOS-GPOJBZKASA-N,C08988,9908.0,0.7712469647421476,0.39963713,1.0,False,False,False
HILICZ_negative|IK:WHBMMWSBFZVSSR-GSVOUGTGSA-N,0,0.0,52,49.523809523809526,53,50.476190476190474,53,1099129.816080575,97022.94692712928,5676191395850.193,HILICZ_negative|IK:WHBMMWSBFZVSSR-GSVOUGTGSA-N,HILICZ_negative,"3-Hydroxybutanoic acid, (R)-",WHBMMWSBFZVSSR-GSVOUGTGSA-N,C01089,17066.0,0.9940228973645872,0.77856857,4.0,False,False,False
HILICZ_negative|IK:WHUUTDBJXJRKMK-VKHMYHEASA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,726216.28698646,284542.489913851,4658767327425.119,HILICZ_negative|IK:WHUUTDBJXJRKMK-VKHMYHEASA-N,HILICZ_negative,(2S)-2-azaniumyl-5-hydroxy-5-oxopentanoate,WHUUTDBJXJRKMK-VKHMYHEASA-N,C00025,16015.0,0.9781522620751996,0.7714807,1.0,False,False,False
HILICZ_negative|IK:WJAOHEPEBANKEO-UHFFFAOYSA-N,0,0.0,32,30.476190476190474,73,69.52380952380952,73,1096480.576269097,663659.63855277,3481875269639.336,HILICZ_negative|IK:WJAOHEPEBANKEO-UHFFFAOYSA-N,HILICZ_negative,"Phenyl 3,4,5-trimethoxybenzoate",WJAOHEPEBANKEO-UHFFFAOYSA-N,,,0.9699185236364666,0.31851083,1.0,False,False,False
HILICZ_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N,0,0.0,74,70.47619047619048,31,29.523809523809526,31,212294.06922191606,0.0,182430404843.26724,HILICZ_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N,HILICZ_negative,Phenylacetic Acid,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C07086,30745.0,0.9724581109970888,0.48636976,1.0,False,False,False
HILICZ_negative|IK:WXTMDXOMEHJXQO-UHFFFAOYSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,949159.0309931323,0.0,7235528934722.781,HILICZ_negative|IK:WXTMDXOMEHJXQO-UHFFFAOYSA-N,HILICZ_negative,Gentisic Acid,WXTMDXOMEHJXQO-UHFFFAOYSA-N,C00628,17189.0,0.9432852659654608,0.88470304,1.0,False,False,False
HILICZ_negative|IK:XGEYXJDOVMEJNG-UHFFFAOYSA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,550273.5100911272,0.0,1496070131768.4597,HILICZ_negative|IK:XGEYXJDOVMEJNG-UHFFFAOYSA-N,HILICZ_negative,Okanin-4'-O-glucoside,XGEYXJDOVMEJNG-UHFFFAOYSA-N,,,0.829954168437181,0.5308932,1.0,False,False,False
HILICZ_negative|IK:XRVLGJCHUWXTDX-UHFFFAOYSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,161822.806790515,0.0,225406955098.8862,HILICZ_negative|IK:XRVLGJCHUWXTDX-UHFFFAOYSA-N,HILICZ_negative,Macluraxanthone,XRVLGJCHUWXTDX-UHFFFAOYSA-N,C10076,6623.0,0.94750289694239,0.38702324,1.0,False,False,False
HILICZ_negative|IK:YCIMNLLNPGFGHC-UHFFFAOYSA-N,0,0.0,67,63.80952380952381,38,36.19047619047619,38,1583182.8722812827,0.0,13991020120468.91,HILICZ_negative|IK:YCIMNLLNPGFGHC-UHFFFAOYSA-N,HILICZ_negative,Catechol,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C00090,18135.0,0.982594315376625,0.7527336,3.0,False,False,False
HILICZ_negative|IK:YEIQSAXUPKPPBN-UHFFFAOYSA-N,0,0.0,38,36.19047619047619,67,63.80952380952381,67,245141.11657899845,327373.759450078,37021268739.67113,HILICZ_negative|IK:YEIQSAXUPKPPBN-UHFFFAOYSA-N,HILICZ_negative,Phenylpropionylglycine,YEIQSAXUPKPPBN-UHFFFAOYSA-N,,88550.0,0.8870529878769571,0.4043764,1.0,False,False,False
HILICZ_negative|IK:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,0,0.0,63,60.0,42,40.0,42,1071128.330795634,0.0,5037494190980.11,HILICZ_negative|IK:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,HILICZ_negative,4-Methylcatechol,ZBCATMYQYDCTIZ-UHFFFAOYSA-N,C06730,17254.0,0.9389381791727976,0.6281251,4.0,False,False,False
HILICZ_negative|IK:ZHDJHNSKUYZDCF-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,29894.091421264366,0.0,4934873519.099684,HILICZ_negative|IK:ZHDJHNSKUYZDCF-UHFFFAOYSA-N,HILICZ_negative,"6a,12a-Didehydroamorphigenin",ZHDJHNSKUYZDCF-UHFFFAOYSA-N,,,0.8291420746454619,0.37184966,1.0,False,False,False
HILICZ_negative|IK:ZQPPMHVWECSIRJ-KTKRTIGZSA-N,0,0.0,59,56.19047619047619,46,43.80952380952381,46,210877.70677186202,0.0,94967764694.7003,HILICZ_negative|IK:ZQPPMHVWECSIRJ-KTKRTIGZSA-N,HILICZ_negative,Oleic Acid,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,C00712,16196.0,0.7574076674726367,0.56058365,1.0,False,False,False
HILICZ_positive|IK:ACHDMUPTZYZIGR-CUHSZNQNSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,526490.0688558581,0.0,2857699199673.4326,HILICZ_positive|IK:ACHDMUPTZYZIGR-CUHSZNQNSA-N,HILICZ_positive,9-OxoOTrE,ACHDMUPTZYZIGR-CUHSZNQNSA-N,,142251.0,0.9998100901792852,0.55357456,1.0,False,False,False
HILICZ_positive|IK:AHYOMNWKYGMYMB-CIEFDVMPSA-N,0,0.0,84,80.0,21,20.0,21,261070.55042782382,0.0,474397088333.25555,HILICZ_positive|IK:AHYOMNWKYGMYMB-CIEFDVMPSA-N,HILICZ_positive,"(2R,3R,4S,5S,6R)-2-[[7-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-6-methoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",AHYOMNWKYGMYMB-CIEFDVMPSA-N,,,0.9854985447841136,0.6443388,2.0,False,False,False
HILICZ_positive|IK:AUNGANRZJHBGPY-SCRDCRAPSA-N,0,0.0,71,67.61904761904762,34,32.38095238095238,34,304591.78459670494,0.0,218553420946.38654,HILICZ_positive|IK:AUNGANRZJHBGPY-SCRDCRAPSA-N,HILICZ_positive,Riboflavin,AUNGANRZJHBGPY-SCRDCRAPSA-N,C00255,17015.0,0.6352168894027819,0.38326272,1.0,False,False,False
HILICZ_positive|IK:BZORFPDSXLZWJF-UHFFFAOYSA-N,0,0.0,6,5.714285714285714,99,94.28571428571429,99,390992.2985160862,402585.6176685095,11868336444.555864,HILICZ_positive|IK:BZORFPDSXLZWJF-UHFFFAOYSA-N,HILICZ_positive,"N,N-Dimethyl-p-benzenediamine",BZORFPDSXLZWJF-UHFFFAOYSA-N,C04203,15783.0,,0.42291996,1.0,False,False,False
HILICZ_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,3390423.094187296,0.0,33772762662203.85,HILICZ_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N,HILICZ_positive,"4-(2-(3,5-Dihydroxyphenyl)Ethenyl)Benzene-1,2-Diol",CDRPUGZCRXZLFL-UHFFFAOYSA-N,,,0.9811807920419806,0.34681308,2.0,False,False,False
HILICZ_positive|IK:CKTSBUTUHBMZGZ-SHYZEUOFSA-N,0,0.0,45,42.857142857142854,60,57.142857142857146,60,1019552.4172089235,347894.0353933193,4133156785063.605,HILICZ_positive|IK:CKTSBUTUHBMZGZ-SHYZEUOFSA-N,HILICZ_positive,Deoxycytidine,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,C00881,15698.0,0.9939632542464086,0.5136,2.0,False,False,False
HILICZ_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,1120039.2919978537,0.0,16851568625668.441,HILICZ_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,HILICZ_positive,Phenylalanine,COLNVLDHVKWLRT-QMMMGPOBSA-N,C00079,17295.0,0.9799122518828352,0.8176191,3.0,False,False,False
